time,low,high,open,close,volumefrom,volumeto
1476795600,731500,733500,733000,732000,32.23,23618913.18
1476799200,731500,732500,732000,732000,30.51,22329009
1476802800,729000,732500,732000,729000,38.23,27940095.84
1476806400,728000,732000,729000,730000,31.74,23176667.5
1476810000,728500,732000,730000,728500,13.36,9744300.52
1476813600,728500,731500,728500,731500,3.14,2297586
1476817200,730500,731500,731500,730500,5.86,4278401
1476820800,728000,730500,730500,728000,5.06,3684977.65
1476824400,726500,729500,728000,729500,12.69,9223332.5
1476828000,727000,729500,729500,729500,7.05,5134138.8
1476831600,727000,729500,729500,729000,31.94,23263974.71
1476835200,729000,729500,729000,729500,16.1,11736616.86
1476838800,727000,729500,729500,727000,24.94,18175738
1476842400,727000,728500,727000,727500,36.33,26467354.1
1476846000,727500,730500,727500,730500,78.45,57212568.41
1476849600,727500,730500,730500,728500,52.63,38351629.37
1476853200,728000,729500,728500,729500,58.91,42943814.64
1476856800,728000,729500,729500,728500,113,82380070.66
1476860400,726500,728500,728500,726500,73.21,53246015.13
1476864000,728000,728500,728000,728000,10.37,7550422.43
1476867600,726500,730000,728000,727000,66.74,48584209.81
1476871200,726500,728500,727000,728000,56.34,41024603.09
1476874800,726000,728500,728000,727500,69.9,50802236.38
1476878400,720000,727500,727500,722500,105.41,76286184.93
1476882000,722000,724000,722500,724000,44.59,32270769.42
1476885600,713000,724000,724000,713500,149.51,107296212.85
1476889200,713500,716500,713500,716500,51.75,36986243.4
1476892800,715000,717000,716500,716500,28.83,20636840.92
1476896400,715000,718000,716500,718000,16.76,12002155.47
1476900000,715500,718500,718000,715500,42.58,30572642.52
1476903600,715500,717500,715500,717500,0.03479,24965.2
1476907200,717500,717500,717500,717500,0,0
1476910800,715000,717500,717500,715000,4.03,2883480
1476914400,715000,717000,715000,717000,5.74,4115213.54
1476918000,716500,718500,717000,718500,7.76,5567921.59
1476921600,718000,719000,718500,719000,12.09,8685947.9
1476925200,716500,720000,719000,717000,101.15,72730169.51
1476928800,716000,717000,717000,716000,25.09,17983322.57
1476932400,715500,717500,716000,715500,47.34,33914134.39
1476936000,714500,716000,715500,714500,31.46,22506663.02
1476939600,714000,715500,714500,715500,22.3,15945383.05
1476943200,714500,718500,715500,715500,60.27,43120887.27
1476946800,715000,716500,715500,716500,56.96,40778902.61
1476950400,715500,717000,716000,716000,36.71,26303213.17
1476954000,715500,719000,716000,719000,61.4,44076761.16
1476957600,718500,720000,719000,719500,82.31,59182688.06
1476961200,719000,719500,719500,719500,24.38,17537922.74
1476964800,719000,720500,719500,719500,69.8,50238106.97
1476968400,719000,720500,719500,720000,66.84,48098292.94
1476972000,719500,720000,720000,720000,27.66,19918577.22
1476975600,719500,720000,720000,719500,17.58,12652840.26
1476979200,719000,720000,719500,719000,15.51,11154092.4
1476982800,718500,721000,719000,720500,32.75,23598819.63
1476986400,719500,720500,720500,719500,21.39,15389838.79
1476990000,719500,720000,719500,720000,0.9722,700000
1476993600,720000,720500,720000,720500,15.01,10817500
1476997200,719500,720500,720500,720500,3.24,2333292.82
1477000800,720500,720500,720500,720500,0,0
1477004400,719500,720500,720500,719500,1.03,738744.49
1477008000,719500,722500,719500,721000,84.07,60613634.86
1477011600,721000,723000,721000,723000,32.39,23387516.24
1477015200,723000,724500,723000,724500,46.59,33727652.37
1477018800,723000,725000,724500,724500,59.45,43048789.78
1477022400,723500,724500,724500,723500,44.84,32459907.93
1477026000,723500,725000,723500,723500,41.8,30268978.48
1477029600,723500,725500,723500,724000,63.79,46213396.16
1477033200,723000,724000,724000,723000,34,24592908.34
1477036800,723500,724500,723500,724500,18.55,13422941.17
1477040400,723500,724500,724500,724500,30.51,22092123.24
1477044000,723000,724500,724500,723000,37.82,27371699.37
1477047600,723000,723500,723000,723500,15.09,10910968.45
1477051200,723000,724000,723500,723500,74.91,54190664.85
1477054800,722500,724500,723500,724500,39.75,28770653.58
1477058400,724000,724500,724500,724500,13.41,9710328.38
1477062000,724000,725500,724500,725000,34.84,25240633.41
1477065600,725000,725500,725000,725000,20.28,14706087.63
1477069200,725000,725000,725000,725000,0,0
1477072800,725000,725000,725000,725000,1.48,1072275
1477076400,725000,726000,725000,726000,0.2066,150000.04
1477080000,725000,726000,726000,725000,5.39,3915359.71
1477083600,725000,725000,725000,725000,0,0
1477087200,725000,726000,725000,725000,2.7,1958118.43
1477090800,725000,726000,725000,726000,0.3886,282117.28
1477094400,725500,726000,726000,725500,1.33,967850.91
1477098000,725500,726500,725500,726000,10.63,7713676.45
1477101600,725500,726500,726000,726000,56.14,40756327.08
1477105200,725000,726500,726000,725500,34.95,25351994.01
1477108800,724500,726500,725500,725000,43.59,31607665.76
1477112400,724000,726500,725000,725000,54.17,39273318.87
1477116000,724500,726500,725000,726000,61.75,44812554.46
1477119600,726000,729500,726000,729500,96.23,70061002.4
1477123200,729500,730000,729500,730000,15.7,11455195.26
1477126800,729500,731000,730000,731000,37.4,27317921.23
1477130400,730000,731000,731000,730500,10.46,7640605.13
1477134000,730500,731000,730500,731000,11.64,8507620.73
1477137600,730500,732000,731000,732000,29.75,21758059.28
1477141200,731500,732000,732000,731500,14.88,10885117.57
1477144800,731500,732500,731500,732500,11.37,8322530.94
1477148400,732000,749500,732500,749000,202.22,149382495.51
1477152000,741000,749500,749000,748500,44.89,33482773.39
1477155600,748500,750000,748500,750000,68.87,51609344.62
1477159200,749000,750000,750000,749500,31.71,23771519.11
1477162800,749500,750000,749500,750000,2.91,2180180.18
1477166400,749500,750000,750000,749500,2.82,2111838.9
1477170000,749500,750000,749500,749500,11.66,8744000
1477173600,749000,749500,749500,749500,15.74,11791925.07
1477177200,749500,751500,749500,751500,54.53,40926783.01
1477180800,751500,758000,751500,758000,90.93,68641318.04
1477184400,756500,760000,758000,759000,106.75,80989397.92
1477188000,755000,759500,759000,755500,47.38,35945908.69
1477191600,752500,755500,755500,754000,31.29,23601783.76
1477195200,751000,754500,754000,751000,16.82,12677905.55
1477198800,750500,752000,751000,751000,53.29,40007183.19
1477202400,749500,751500,751000,751000,141.09,105872916.72
1477206000,750500,751000,751000,751000,34.89,26200048.28
1477209600,751000,751500,751500,751500,7.74,5819225.79
1477213200,751500,753000,751500,752500,2.44,1835684.2
1477216800,750500,752500,752500,752500,42.67,32089578.8
1477220400,745500,752500,752500,747500,134.17,100353475.79
1477224000,747500,750000,747500,750000,25.18,18856708.04
1477227600,749500,751000,750000,751000,17.58,13190896.88
1477231200,750500,751000,751000,751000,9.68,7272108.04
1477234800,751000,752000,751000,751500,18.16,13648310.79
1477238400,750500,752500,751500,751500,6.14,4616180.2
1477242000,749000,751500,751500,750000,21.31,15995885.13
1477245600,750000,750000,750000,750000,0,0
1477249200,748500,750500,750000,750500,2.18,1630432.52
1477252800,750500,750500,750500,750500,1.33,1000000
1477256400,749500,750500,750500,750000,2.3,1722350.04
1477260000,749500,752500,750000,750500,4.66,3494193.42
1477263600,750500,752000,750500,752000,21.18,15915718.98
1477267200,750000,752000,752000,750500,20.06,15062980.17
1477270800,745500,750500,750500,746000,55.06,41232764.93
1477274400,745500,750000,746000,749500,88.52,66224110.1
1477278000,749000,750500,749500,749500,49.21,36914057.44
1477281600,749000,751000,749500,750500,70.4,52794195.04
1477285200,750000,751500,750500,751000,56.81,42638606.7
1477288800,750500,751000,751000,751000,50.84,38168147.52
1477292400,749000,751000,751000,749000,72.28,54231050.6
1477296000,748500,749500,749000,748500,26.43,19790920.41
1477299600,747500,749500,748500,747500,109.45,81917467.19
1477303200,744500,749000,747500,747500,57.2,42654643.52
1477306800,747500,750000,747500,749500,22.05,16528096.72
1477310400,748500,749500,749500,748500,24.14,18085649.83
1477314000,748500,750000,748500,749000,24.88,18642850.88
1477317600,748500,750000,749000,749000,37.1,27810359.24
1477321200,748500,750000,749000,748500,3.33,2496056.4
1477324800,746000,751000,748500,749500,74.22,55576299.52
1477328400,747500,749500,749500,747500,2.5,1870250
1477332000,747500,751000,747500,751000,0.2896,216572.93
1477335600,751000,751500,751000,751500,22.04,16553238.81
1477339200,751500,752500,751500,752500,8.65,6502735.37
1477342800,752000,753000,752500,753000,53.82,40514623.17
1477346400,750000,753000,753000,750000,5.03,3788808.31
1477350000,750000,750500,750000,750500,6.75,5063641.19
1477353600,750000,752000,750500,752000,33.73,25347668.13
1477357200,751500,755000,752000,755000,92.63,69752398.28
1477360800,754000,755500,755000,755000,61.16,46176622.92
1477364400,755000,758500,755000,755500,97.65,73874298.31
1477368000,754500,758500,755500,756500,105.57,79923337.71
1477371600,753000,758500,756500,758500,133.44,100921236.53
1477375200,757000,758500,758500,758500,83.05,62949422.67
1477378800,757500,759000,758500,758500,49.54,37568877.74
1477382400,758000,759500,759500,758000,45.88,34840867.56
1477386000,757500,759500,758000,757500,130.37,98905847.85
1477389600,757500,758500,757500,758500,44.7,33888428.5
1477393200,757000,759000,758500,758500,56.82,43082056.46
1477396800,757000,759000,758500,758500,59.46,45081220.47
1477400400,757500,759000,758500,759000,36.81,27917881.68
1477404000,757000,759000,759000,758500,29.91,22667859.33
1477407600,758500,759500,758500,759000,20.43,15511098.1
1477411200,759000,761500,759000,760500,127.79,97163723.61
1477414800,760500,761500,760500,761000,28.13,21394963.72
1477418400,760500,761000,761000,761000,19.95,15182550.97
1477422000,760500,761000,761000,761000,5.42,4125421.57
1477425600,760000,761000,761000,760000,30.13,22911894.86
1477429200,759500,760000,760000,760000,20,15194730.21
1477432800,760000,763000,760000,763000,18.49,14081732.35
1477436400,760000,770000,763000,760000,148.23,113646762.23
1477440000,758500,768500,760000,763500,48.47,37012132.03
1477443600,763000,766500,763500,763500,74.89,57243480.73
1477447200,762500,764000,763500,763500,94.27,71968665.99
1477450800,763000,764000,763500,763500,75.47,57623014.38
1477454400,761500,764000,763500,761500,81.69,62326719.52
1477458000,761500,763500,761500,761500,37.58,28646878.82
1477461600,761500,765500,761500,764500,51.09,39026396
1477465200,761500,765500,764500,764000,84.08,64215904.85
1477468800,763000,764500,763000,763000,9.7,7406162.06
1477472400,762000,765000,763000,763000,72.14,55058308.9
1477476000,763000,767500,763000,764000,94.02,71896055.85
1477479600,764000,767000,764000,765000,55.87,42767368.91
1477483200,764500,769000,765000,769000,55.89,42934685.96
1477486800,767000,769000,769000,767500,20.91,16050328.09
1477490400,767000,769500,767500,769000,85.37,65557916.11
1477494000,767500,769500,769000,769500,16.97,13049102.81
1477497600,769500,770500,769500,769500,76.5,58895939.11
1477501200,769500,772000,769500,772000,15.53,11967665.23
1477504800,772000,779000,772000,779000,71.52,55492410.4
1477508400,779000,780000,779000,780000,33.1,25790968.08
1477512000,777000,780000,780000,778000,5.18,4029588.32
1477515600,776000,778000,778000,777000,51,39627093.66
1477519200,777000,781500,777000,781000,152.05,118562771.44
1477522800,779500,783000,781000,783000,88.99,69538135.45
1477526400,783000,793000,783000,789500,271.64,214313706.51
1477530000,787000,798500,789500,798500,112.4,88898635.61
1477533600,790500,798500,798500,795500,149.78,119257003.08
1477537200,793500,797500,795500,796500,105.91,84271150.78
1477540800,791500,796500,796500,793000,96.19,76409366.26
1477544400,790000,793000,793000,791500,152.55,120821487.54
1477548000,790000,796000,791500,796000,123.52,97852247.91
1477551600,792000,796000,796000,794500,137.85,109488589.13
1477555200,792000,797000,795500,792000,72.93,57884600.72
1477558800,791000,793500,792000,792000,81.64,64666324.42
1477562400,790500,792500,792000,792000,36.47,28869527.59
1477566000,789500,794500,792000,792500,100.46,79603275.87
1477569600,790000,795000,792500,791500,69.46,55029719.47
1477573200,787500,792500,791500,790000,131.29,103680638.8
1477576800,787000,790000,790000,789500,68.43,53902379.35
1477580400,787500,790000,789500,789500,33.52,26433197.7
1477584000,788500,790500,789500,790500,21.63,17073030.56
1477587600,787500,790500,790500,788500,3.59,2832053.96
1477591200,788500,791500,788500,790500,5.53,4373945.95
1477594800,790500,794000,790500,794000,17.21,13639801.97
1477598400,794000,794500,794000,794500,7.16,5687825.5
1477602000,790500,794500,794500,794500,15.73,12488409.19
1477605600,790500,794500,794500,794000,6.22,4928468.59
1477609200,793000,794000,794000,793000,9.4,7463939.51
1477612800,792000,797500,793000,797500,101.9,81086359.6
1477616400,795000,798000,797500,795500,116.22,92671057.21
1477620000,795000,797500,795500,795000,99.12,78928512.8
1477623600,793500,795500,795000,793500,57.6,45762533.95
1477627200,791500,794000,793500,791500,83.86,66498098.62
1477630800,790500,793500,791500,791000,117.84,93274877.39
1477634400,788500,791500,791000,788500,101.91,80503837.4
1477638000,787000,790000,788500,789500,103.64,81743556.08
1477641600,789500,792500,789500,792000,40.73,32259125.1
1477645200,791500,793500,792000,793500,33.08,26219484.25
1477648800,791000,793500,793500,791500,11.54,9145931.35
1477652400,790500,793000,791500,792500,42.66,33783349.86
1477656000,791500,793000,792500,793000,15.35,12164403.34
1477659600,792500,793500,793000,793000,43.61,34582261.36
1477663200,792500,793500,793000,793500,30.12,23880682.39
1477666800,792000,793500,793500,793500,40.92,32451026.7
1477670400,793000,793500,793500,793000,14.14,11216037.1
1477674000,793000,794000,793000,793500,2.66,2109180.19
1477677600,793500,794500,793500,794500,6.58,5226090.1
1477681200,792500,794500,794500,794000,2.85,2264949.02
1477684800,793000,794500,794000,793000,47.39,37629873.43
1477688400,793000,793500,793000,793500,0.1512,120000
1477692000,792000,793500,793500,793500,22.76,18044668.42
1477695600,792500,793500,793500,793500,8.46,6709785.23
1477699200,793000,796000,793500,794500,58.19,46248011.69
1477702800,794000,795500,794500,795000,31.75,25237853.32
1477706400,794500,806000,795000,806000,309.21,247287364.69
1477710000,804500,809000,806000,808500,102.28,82496374.54
1477713600,807500,809500,808500,808500,93.02,75265913.03
1477717200,808500,809500,808500,809500,33.21,26881066.1
1477720800,809000,810500,809500,809000,63.29,51265549.42
1477724400,808000,809500,809000,809500,65.08,52619042.64
1477728000,808500,810500,808500,809500,19.11,15468391.94
1477731600,809500,811000,809500,810500,14.94,12109295.84
1477735200,810500,812500,810500,812000,43.29,35128325.91
1477738800,812000,815500,812000,814000,114.52,93276839.87
1477742400,814000,814500,814000,814500,53.51,43578567.02
1477746000,814000,815000,814500,815000,36.22,29504643.57
1477749600,815000,819000,815000,818500,170.69,139541166.43
1477753200,818500,833500,818500,831500,91.97,75820141.19
1477756800,820500,832500,831500,826500,107.4,88632826.66
1477760400,820000,826500,826500,823000,27.62,22691189.75
1477764000,822000,823500,823000,822000,4.29,3532152.49
1477767600,822000,833500,822000,832000,17.02,14087409.26
1477771200,830500,832500,832000,832500,14.09,11713363.8
1477774800,832000,834500,832500,832000,24.63,20524945.81
1477778400,832000,833500,832000,832000,36.71,30580185.03
1477782000,831500,833000,832000,833000,46.56,38768807
1477785600,818500,850000,833000,818500,234.91,195394995.94
1477789200,814000,820500,818500,819500,93.58,76526481.28
1477792800,794500,819500,819500,816500,267.05,216112131.29
1477796400,812500,823500,816500,823500,129.72,105920109.49
1477800000,818500,823500,823500,820500,59.07,48485000.12
1477803600,817500,822500,820500,817500,65.16,53453076.1
1477807200,815000,818500,817500,818000,83.34,68076871.46
1477810800,816000,819000,818000,817500,27.53,22520472.78
